time	type	activeApp	leftMouseDown	leftMouseUp	rightMouseDown	rightMouseUp	mouseMoved	leftMouseDragged	rightMouseDragged	keyDown	keyUp	flagsChanged	scrollWheel
1584098254.095710	appActivated	Sublime Text	1	1	0	0	37	0	0	0	0	0	0
1584098451.010705	willSleep	Sublime Text	1	2	0	0	120	0	0	0	0	0	0
1584098451.033565	screenDidSleep	Sublime Text	0	0	0	0	0	0	0	0	0	0	0
1584098452.270758	appActivated	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1584098527.175319	screenDidWake	loginwindow	0	0	0	0	3	0	0	0	0	0	0
1584098527.222563	didWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1584098639.783866	appActivated	Anteprima	57	57	4	4	3509	132	0	11	11	0	58
1584098641.875171	appActivated	Finder	1	1	1	1	119	0	0	0	0	0	0
1584098673.130224	appActivated	Google Chrome	8	8	0	0	857	35	0	0	0	0	274
1584098683.538944	appActivated	Sublime Text	2	2	0	0	266	134	0	0	0	0	164
1584098709.182616	appActivated	Finder	6	5	0	0	680	1	0	9	9	8	2
1584098724.490455	appActivated	Google Chrome	1	2	0	0	266	0	0	0	0	0	36
1584098731.675952	appActivated	Sublime Text	4	4	0	0	272	0	0	0	0	0	0
1584098774.077188	appActivated	Google Chrome	3	2	0	0	333	2	0	12	12	2	0
1584098922.283423	appActivated	Finder	22	23	0	0	2707	26	0	53	53	0	228
1584098925.482575	appActivated	Anteprima	2	2	0	0	210	1	0	0	0	0	0
1584098981.983895	appActivated	Google Chrome	11	10	0	0	1787	767	0	0	0	0	36
1584098984.398206	appActivated	Sublime Text	1	2	0	0	98	0	0	0	0	0	0
1584098988.233161	appActivated	Google Chrome	1	0	0	0	128	0	0	1	1	2	0
1584099018.533459	appActivated	Sublime Text	2	3	0	0	190	0	0	0	0	0	320
1584099089.283850	appActivated	Google Chrome	1	0	0	0	238	1	0	0	0	0	0
1584099096.192118	appActivated	Finder	1	2	0	0	218	0	0	0	0	0	128
1584099098.286744	appActivated	Anteprima	2	2	0	0	96	0	0	0	0	0	0
1584099104.634039	appActivated	Finder	2	1	0	0	345	1	0	0	0	0	44
1584099115.434234	appActivated	Sublime Text	6	7	0	0	396	1	0	0	0	0	0
1584099123.284323	appActivated	Finder	1	0	0	0	202	0	0	0	0	0	0
1584099135.442486	appActivated	Google Chrome	9	10	0	0	219	1	0	0	0	0	0
1584099148.434120	appActivated	Sublime Text	3	3	0	0	472	148	0	0	0	0	0
1584099238.985644	appActivated	Google Chrome	14	14	0	0	1067	83	0	24	24	22	253
1584099244.985423	appActivated	Sublime Text	3	3	0	0	292	2	0	0	0	0	46
1584099623.646085	screenDidSleep	Sublime Text	3	3	0	0	783	102	0	18	18	6	26
1584099623.647640	willSleep	Sublime Text	0	0	0	0	0	0	0	0	0	0	0
1584099625.300735	appActivated	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1584100038.943087	didWake	loginwindow	1	1	0	0	0	0	0	0	0	0	0
1584100039.149291	screenDidWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1584100109.780535	appActivated	Sublime Text	6	6	0	0	279	2	0	7	7	0	0
1584100306.110531	screenDidSleep	Sublime Text	0	0	0	0	0	0	0	0	0	0	0
1584100306.113076	willSleep	Sublime Text	0	0	0	0	0	0	0	0	0	0	0
1584100307.354284	appActivated	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1584100475.988193	didWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1584100476.241831	screenDidWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1584100524.063982	appActivated	Sublime Text	0	0	0	0	0	0	0	0	0	0	0
1584100653.243663	screenDidSleep	Sublime Text	0	0	0	0	0	0	0	0	0	0	0
1584100654.463967	appActivated	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1584100713.252230	willSleep	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1584100818.909571	screenDidWake	loginwindow	1	1	0	0	0	0	0	0	0	0	0
1584100818.913226	didWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1584100824.154264	willSleep	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1584100824.162852	screenDidSleep	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1584108080.209817	appActivated	Sublime Text	0	0	0	0	0	0	0	0	0	0	0
1584118357.268950	screenDidWake	Sublime Text	0	0	0	0	0	0	0	0	0	0	0
1584118357.298962	didWake	Sublime Text	0	0	0	0	0	0	0	0	0	0	0
1584118399.380517	appActivated	Google Chrome	8	7	0	0	596	79	0	19	19	4	0
1584118404.430791	appActivated	Sublime Text	2	3	0	0	219	1	0	0	0	0	0
1584118420.931252	appActivated	Google Chrome	4	3	0	0	338	135	0	4	4	2	0
1584118429.381152	appActivated	Sublime Text	3	4	0	0	233	0	0	0	0	0	243
1584118454.284447	appActivated	Google Chrome	3	2	0	0	300	34	0	3	3	2	4
1584118458.996155	appActivated	Sublime Text	2	3	0	0	193	1	0	0	0	0	74
1584118467.481385	appActivated	Finder	1	1	0	0	190	0	0	0	0	0	92
1584118473.187658	appActivated	Sublime Text	2	2	0	0	122	263	0	0	0	0	0
1584118488.988977	appActivated	Google Chrome	4	3	0	0	257	44	0	0	0	0	0
1584118490.281668	appActivated	Sublime Text	1	2	0	0	96	0	0	0	0	0	0
1584118549.444954	appActivated	Finder	1	1	0	0	764	0	0	0	0	0	107
1584118553.084061	appActivated	Google Chrome	6	6	0	0	105	0	0	0	0	0	0
1584118567.195070	appActivated	Sublime Text	2	2	0	0	802	0	0	0	0	0	0
1584118667.036026	appActivated	Google Chrome	7	6	0	0	1001	1	0	15	15	4	0
1584118670.733475	appActivated	Sublime Text	3	4	0	0	97	0	0	0	0	0	0
1584118756.783667	appActivated	Google Chrome	1	0	0	0	418	0	0	3	3	2	0
1584118899.407784	appActivated	Sublime Text	17	18	0	0	2767	8	0	31	31	0	8
1584118946.658198	appActivated	Google Chrome	6	5	0	0	549	269	0	10	10	4	0
1584118952.758109	appActivated	Sublime Text	3	4	0	0	185	2	0	0	0	0	102
1584118960.158177	appActivated	Google Chrome	2	1	0	0	128	1	0	8	8	4	0
1584118964.011908	appActivated	Sublime Text	2	3	0	0	209	2	0	0	0	0	33
1584118974.358294	appActivated	Google Chrome	3	2	0	0	277	35	0	10	10	2	0
1584118980.658629	appActivated	Sublime Text	2	3	0	0	203	0	0	0	0	0	165
1584118982.558634	appActivated	Google Chrome	1	1	0	0	107	0	0	0	0	0	0
1584119017.708727	appActivated	Sublime Text	2	2	0	0	283	0	0	0	0	0	62
1584119043.658871	appActivated	Google Chrome	4	3	0	0	478	1	0	12	12	2	0
1584119102.409372	appActivated	Sublime Text	7	8	0	0	995	91	0	1	1	2	86
1584119157.613401	appActivated	Google Chrome	15	14	0	0	1061	620	0	25	25	6	0
1584119167.512826	appActivated	Sublime Text	2	3	0	0	250	2	0	0	0	0	372
1584119177.760303	appActivated	Google Chrome	2	1	0	0	305	1	0	2	2	2	0
1584119185.060516	appActivated	Sublime Text	2	3	0	0	208	1	0	0	0	0	278
1584119210.120575	appActivated	Google Chrome	1	0	0	0	359	0	0	0	0	0	0
1584119221.167536	appActivated	Sublime Text	1	2	0	0	175	0	0	0	0	0	0
1584119244.210553	appActivated	Google Chrome	2	1	0	0	326	264	0	9	9	4	0
1584119253.210469	appActivated	Sublime Text	4	5	0	0	224	1	0	0	0	0	0
1584119266.460842	appActivated	Google Chrome	2	1	0	0	250	0	0	2	2	2	0
1584119270.860790	appActivated	Adobe Illustrator 2020	2	3	0	0	177	1	0	0	0	0	0
1584119277.811060	appActivated	Sublime Text	3	3	0	0	326	2	0	0	0	0	0
1584119294.961212	appActivated	Google Chrome	1	0	0	0	166	0	0	0	0	0	0
1584119358.161622	appActivated	Sublime Text	9	10	0	0	1264	2	0	34	34	0	207
1584119378.163350	appActivated	Google Chrome	4	3	0	0	482	2	0	17	17	2	0
1584119384.823001	appActivated	Sublime Text	2	3	0	0	194	1	0	0	0	0	0
1584119419.962503	appActivated	Google Chrome	3	2	0	0	251	40	0	17	17	2	0
1584119426.262306	appActivated	Sublime Text	1	2	0	0	104	0	0	0	0	0	281
1584119439.662518	appActivated	Google Chrome	2	1	0	0	456	0	0	3	3	2	0
1584119454.962286	appActivated	Sublime Text	1	2	0	0	242	0	0	1	1	2	508
1584119462.812565	appActivated	Google Chrome	2	1	0	0	184	0	0	4	4	2	0
1584119467.175378	appActivated	Sublime Text	1	2	0	0	119	0	0	1	1	2	33
1584119474.162554	appActivated	Google Chrome	1	0	0	0	228	0	0	3	3	2	0
1584119479.167649	appActivated	Sublime Text	1	2	0	0	123	1	0	1	1	2	125
1584119488.662147	appActivated	Google Chrome	1	0	0	0	164	1	0	6	6	2	0
1584119495.122164	appActivated	Sublime Text	2	3	0	0	358	0	0	0	0	0	76
1584119503.877600	appActivated	Google Chrome	1	0	0	0	139	0	0	3	3	2	0
1584119533.663020	appActivated	Sublime Text	3	4	0	0	580	1	0	2	2	4	123
1584119535.863827	appActivated	Google Chrome	1	0	0	0	74	1	0	0	0	0	0
1584119540.213174	appActivated	Sublime Text	2	3	0	0	116	0	0	0	0	0	0
1584119556.713170	appActivated	Google Chrome	4	3	0	0	340	0	0	17	17	2	0
1584119580.863595	appActivated	Sublime Text	6	7	0	0	427	0	0	0	0	0	88
1584119773.251483	appActivated	Google Chrome	11	10	0	0	1954	150	0	77	77	18	0
1584119844.022043	appActivated	Finder	10	11	0	0	970	4	0	5	5	2	0
1584119873.357489	appActivated	Google Chrome	1	0	0	0	54	0	0	0	0	0	0
1584119914.768173	appActivated	Sublime Text	2	3	0	0	326	76	0	1	1	2	197
1584119942.128579	appActivated	Finder	4	4	0	0	535	143	0	13	13	30	0
1584119952.072273	appActivated	Adobe Illustrator 2020	7	7	0	0	322	1	0	0	0	0	0
1584119964.408457	appActivated	Google Chrome	1	1	0	0	370	0	0	0	0	0	163
1584119971.910050	appActivated	Adobe Illustrator 2020	2	2	0	0	271	1	0	0	0	0	0
1584120048.059706	appActivated	Finder	19	19	5	5	1849	582	0	31	31	8	68
1584120067.959425	appActivated	Adobe Illustrator 2020	11	10	0	0	515	1	0	10	10	6	0
1584120075.270527	appActivated	Sublime Text	2	3	0	0	345	1	0	0	0	0	0
1584120097.464165	appActivated	Google Chrome	8	7	0	0	694	2	0	9	9	0	0
1584120110.509456	appActivated	Sublime Text	2	3	0	0	447	81	0	1	1	2	108
1584120133.862870	appActivated	Google Chrome	5	4	0	0	426	197	0	5	5	4	0
1584120156.609915	appActivated	Sublime Text	4	5	0	0	384	76	0	0	0	0	177
1584120168.860207	appActivated	Google Chrome	3	2	0	0	289	1	0	10	10	4	0
1584120187.060261	appActivated	Sublime Text	1	2	0	0	205	0	0	0	0	0	0
1584120218.460609	appActivated	Google Chrome	2	1	0	0	301	64	0	8	8	4	0
1584120234.010793	appActivated	Sublime Text	2	3	0	0	223	1	0	0	0	0	626
1584120243.669173	appActivated	Google Chrome	1	0	0	0	105	0	0	0	0	0	0
1584120289.011004	appActivated	Sublime Text	9	10	0	0	1407	120	0	9	9	2	177
1584120295.712801	appActivated	Google Chrome	2	1	0	0	286	1	0	3	3	4	0
1584120305.011533	appActivated	Sublime Text	3	4	0	0	233	1	0	0	0	0	293
1584120335.311484	appActivated	Google Chrome	3	2	0	0	251	1	0	12	12	16	0
1584120341.561368	appActivated	Sublime Text	2	3	0	0	211	1	0	0	0	0	115
1584120360.075705	appActivated	Google Chrome	5	4	0	0	515	202	0	5	5	2	0
1584120373.611714	appActivated	Sublime Text	1	2	0	0	105	0	0	1	1	2	282
1584120431.112531	appActivated	Google Chrome	8	7	0	0	955	159	0	13	13	10	0
1584120438.912564	appActivated	Sublime Text	1	2	0	0	180	1	0	1	1	2	64
1584120461.912793	appActivated	Google Chrome	3	2	0	0	337	0	0	6	6	4	0
1584120672.273949	appActivated	Sublime Text	32	33	0	0	3485	3	0	16	16	0	1364
1584120686.018794	appActivated	Google Chrome	3	2	0	0	436	0	0	5	5	2	0
1584120691.114724	appActivated	Sublime Text	2	3	0	0	245	1	0	0	0	0	80
1584120700.964612	appActivated	Google Chrome	3	2	0	0	287	53	0	4	4	2	0
1584120704.814954	appActivated	Sublime Text	2	3	0	0	206	1	0	0	0	0	44
1584120722.573318	appActivated	Google Chrome	2	2	0	0	353	0	0	0	0	0	63
1584120770.415355	appActivated	Sublime Text	6	6	0	0	884	2	0	0	0	0	144
1584120797.916397	appActivated	Google Chrome	5	4	0	0	413	48	0	22	22	2	49
1584120802.027015	appActivated	Sublime Text	3	4	0	0	177	1	0	0	0	0	56
1584120851.031166	appActivated	Google Chrome	2	1	0	0	353	89	0	1	1	0	0
1584121291.670322	appActivated	Sublime Text	45	46	0	0	6516	1809	0	88	88	6	1046
1584121386.620643	appActivated	Google Chrome	9	8	0	0	1111	406	0	27	27	24	157
1584121399.170702	appActivated	Sublime Text	4	5	0	0	344	1	0	0	0	0	62
1584121411.620627	appActivated	Google Chrome	2	1	0	0	181	95	0	2	2	2	0
1584121418.521063	appActivated	Sublime Text	2	3	0	0	232	0	0	0	0	0	180
1584121429.320912	appActivated	Google Chrome	2	1	0	0	129	1	0	2	2	4	0
1584121432.921381	appActivated	Sublime Text	1	2	0	0	109	0	0	1	1	2	0
1584121467.871235	appActivated	Google Chrome	4	3	0	0	475	1	0	22	22	6	24
1584121479.328789	appActivated	Sublime Text	2	3	0	0	389	0	0	0	0	0	0
1584121485.171553	appActivated	Google Chrome	3	2	0	0	194	0	0	5	5	2	0
1584121492.521484	appActivated	Sublime Text	2	3	0	0	215	1	0	0	0	0	0
1584121494.723631	appActivated	Google Chrome	1	0	0	0	121	0	0	0	0	0	0
1584121501.533275	appActivated	Sublime Text	1	2	0	0	155	0	0	0	0	0	0
1584121513.221517	appActivated	Google Chrome	2	1	0	0	323	1	0	3	3	2	0
1584121517.221462	appActivated	Sublime Text	2	3	0	0	209	1	0	0	0	0	0
1584121527.971840	appActivated	Google Chrome	2	1	0	0	204	37	0	5	5	4	0
1584121542.471826	appActivated	Sublime Text	2	3	0	0	220	0	0	0	0	0	103
1584121549.172009	appActivated	Google Chrome	2	1	0	0	162	1	0	6	6	2	0
1584121555.722176	appActivated	Sublime Text	2	3	0	0	217	1	0	0	0	0	0
1584121563.522156	appActivated	Google Chrome	1	0	0	0	99	0	0	7	7	2	0
1584121567.422837	appActivated	Sublime Text	2	3	0	0	228	0	0	0	0	0	0
1584121582.122879	appActivated	Google Chrome	5	4	0	0	425	48	0	12	12	2	0
1584121589.271990	appActivated	Sublime Text	2	3	0	0	147	0	0	0	0	0	306
1584121609.824493	appActivated	Google Chrome	1	0	0	0	172	1	0	8	8	4	0
1584121619.523694	appActivated	Sublime Text	2	3	0	0	252	0	0	0	0	0	0
1584121629.173804	appActivated	Google Chrome	2	1	0	0	193	30	0	3	3	2	0
1584121695.773127	appActivated	Sublime Text	1	2	0	0	183	0	0	1	1	2	130
1584121702.185549	appActivated	Google Chrome	1	0	0	0	99	0	0	5	5	2	0
1584121713.323429	appActivated	Sublime Text	2	3	0	0	231	0	0	0	0	0	0
1584121722.336735	appActivated	Google Chrome	2	1	0	0	218	1	0	3	3	2	0
1584121726.973601	appActivated	Sublime Text	2	3	0	0	223	1	0	0	0	0	0
1584121731.432920	appActivated	Google Chrome	2	1	0	0	168	1	0	3	3	2	0
1584121749.573728	appActivated	Sublime Text	2	3	0	0	180	0	0	0	0	0	0
1584121812.974024	appActivated	Google Chrome	1	0	0	0	380	0	0	0	0	0	0
1584121866.732613	appActivated	Sublime Text	4	5	0	0	677	173	0	1	1	2	38
1584121989.376917	appActivated	Google Chrome	15	14	0	0	1995	649	0	40	40	4	256
1584122017.326139	appActivated	Sublime Text	3	4	0	0	423	145	0	2	2	4	0
1584122148.978192	appActivated	Google Chrome	10	9	0	0	1413	376	0	71	71	36	321
1584122175.290276	appActivated	Sublime Text	2	3	0	0	448	0	0	1	1	2	145
1584122186.977339	appActivated	Google Chrome	2	1	0	0	185	114	0	2	2	2	0
1584122194.777465	appActivated	Sublime Text	1	2	0	0	112	0	0	1	1	2	0
1584122231.428195	appActivated	Google Chrome	4	3	0	0	248	2	0	34	34	4	30
1584122241.628314	appActivated	Sublime Text	1	2	0	0	108	0	0	1	1	2	149
1584122286.940028	appActivated	Google Chrome	5	4	0	0	736	228	0	11	11	6	119
1584122331.828741	appActivated	Sublime Text	1	2	0	0	344	0	0	1	1	2	415
1584122340.128867	appActivated	Google Chrome	2	1	0	0	178	104	0	2	2	2	0
1584122345.528693	appActivated	Adobe Illustrator 2020	1	2	0	0	144	0	0	1	1	2	38
1584122349.454228	appActivated	Sublime Text	2	2	0	0	193	0	0	0	0	0	0
1584122356.778771	appActivated	Google Chrome	3	2	0	0	180	0	0	8	8	2	0
1584122366.129146	appActivated	Sublime Text	1	2	0	0	178	1	0	1	1	2	0
1584122373.429119	appActivated	Google Chrome	1	0	0	0	201	0	0	0	0	0	0
1584122440.379914	appActivated	Sublime Text	5	6	0	0	880	170	0	9	9	2	624
1584122468.529706	appActivated	Google Chrome	5	4	0	0	775	0	0	11	11	4	91
1584122489.630859	appActivated	Sublime Text	2	3	0	0	277	0	0	0	0	0	0
1584122524.284502	appActivated	Google Chrome	5	4	0	0	393	30	0	8	8	2	0
1584122539.130504	appActivated	Sublime Text	2	3	0	0	229	1	0	1	1	2	68
1584122550.630538	appActivated	Google Chrome	2	1	0	0	210	49	0	7	7	2	0
1584122555.631775	appActivated	Sublime Text	2	3	0	0	289	1	0	0	0	0	0
1584122560.330667	appActivated	Google Chrome	2	1	0	0	137	68	0	2	2	2	0
1584122568.030993	appActivated	Sublime Text	2	3	0	0	280	0	0	0	0	0	68
1584122590.889289	appActivated	Google Chrome	2	1	0	0	210	88	0	2	2	2	162
1584122600.331209	appActivated	Sublime Text	2	3	0	0	216	0	0	0	0	0	0
1584122618.981027	appActivated	Google Chrome	4	3	0	0	306	53	0	2	2	2	36
1584122622.131475	appActivated	Sublime Text	2	3	0	0	172	0	0	0	0	0	0
1584122636.031968	appActivated	Google Chrome	3	2	0	0	198	1	0	18	18	4	0
1584122639.981511	appActivated	Sublime Text	1	2	0	0	72	0	0	1	1	2	0
1584122651.632238	appActivated	Google Chrome	2	1	0	0	181	1	0	14	14	4	0
1584122662.031959	appActivated	Sublime Text	1	2	0	0	227	0	0	1	1	2	0
1584122677.031974	appActivated	Google Chrome	6	5	0	0	454	3	0	8	8	2	0
1584122679.781866	appActivated	Sublime Text	1	2	0	0	119	0	0	1	1	2	0
1584122682.539944	appActivated	Google Chrome	1	0	0	0	118	0	0	1	1	2	0
1584122685.332185	appActivated	Sublime Text	1	2	0	0	100	0	0	1	1	2	0
1584122691.839395	appActivated	Google Chrome	3	2	0	0	228	77	0	5	5	2	0
1584122793.132954	appActivated	Sublime Text	8	9	0	0	989	176	0	6	6	8	297
1584122801.785172	appActivated	Google Chrome	2	1	0	0	272	1	0	3	3	4	26
1584122808.783454	appActivated	Sublime Text	1	2	0	0	124	0	0	1	1	2	0
1584122821.182739	appActivated	Google Chrome	3	2	0	0	240	54	0	5	5	2	0
1584122828.382265	appActivated	Sublime Text	1	2	0	0	173	0	0	2	2	4	0
1584122833.132993	appActivated	Google Chrome	1	0	0	0	91	0	0	3	3	6	0
1584122835.990727	appActivated	Sublime Text	1	2	0	0	106	0	0	1	1	2	0
1584122854.283617	appActivated	Google Chrome	4	3	0	0	412	224	0	3	3	4	53
1584122857.936842	appActivated	Sublime Text	1	2	0	0	131	0	0	1	1	2	0
1584122897.984825	appActivated	Google Chrome	8	7	0	0	673	101	0	28	28	18	27
1584122902.734713	appActivated	Sublime Text	3	4	0	0	206	0	0	0	0	0	0
1584122957.439742	appActivated	Google Chrome	3	2	0	0	284	0	0	9	9	6	141
1584122963.146413	appActivated	Sublime Text	1	2	0	0	145	0	0	1	1	2	0
1584122988.934501	appActivated	Google Chrome	3	2	0	0	472	1	0	14	14	4	0
1584122994.197227	appActivated	Sublime Text	1	2	0	0	110	0	0	1	1	2	0
1584123008.084541	appActivated	Google Chrome	2	1	0	0	320	0	0	2	2	2	0
1584123014.136394	appActivated	Sublime Text	1	2	0	0	118	0	0	1	1	2	0
1584123027.634999	appActivated	Google Chrome	5	4	0	0	381	1	0	6	6	2	0
1584123035.134579	appActivated	Sublime Text	1	2	0	0	185	0	0	1	1	2	0
1584123040.492831	appActivated	Google Chrome	1	0	0	0	156	0	0	3	3	2	0
1584123050.136811	appActivated	Sublime Text	3	4	0	0	219	1	0	1	1	2	0
1584123055.485329	appActivated	Google Chrome	2	1	0	0	166	14	0	4	4	2	0
1584123060.484910	appActivated	Sublime Text	1	2	0	0	73	0	0	1	1	4	68
1584123066.086161	appActivated	Google Chrome	1	0	0	0	104	0	0	2	2	4	0
1584123069.785206	appActivated	Sublime Text	1	2	0	0	143	0	0	2	2	4	0
1584123078.135016	appActivated	Google Chrome	1	0	0	0	173	0	0	3	3	2	0
1584123084.935056	appActivated	Sublime Text	1	2	0	0	102	0	0	2	2	4	102
1584123093.885418	appActivated	Google Chrome	2	1	0	0	142	49	0	6	6	4	0
1584123101.285457	appActivated	Sublime Text	1	2	0	0	139	1	0	1	1	2	0
1584123144.236390	appActivated	Google Chrome	4	3	0	0	403	69	0	13	13	6	0
1584123147.837616	appActivated	Sublime Text	1	2	0	0	111	0	0	1	1	2	0
1584123153.786100	appActivated	Google Chrome	2	1	0	0	190	0	0	2	2	2	0
1584123157.295305	appActivated	Sublime Text	1	2	0	0	71	0	0	1	1	2	0
1584123161.194106	appActivated	Google Chrome	2	1	0	0	127	1	0	3	3	2	0
1584123165.187336	appActivated	Sublime Text	1	2	0	0	47	0	0	1	1	2	0
1584123168.987453	appActivated	Google Chrome	1	0	0	0	87	1	0	3	3	2	0
1584123175.286069	appActivated	Sublime Text	1	2	0	0	186	0	0	1	1	2	0
1584123203.635812	appActivated	Google Chrome	8	7	0	0	549	287	0	17	17	6	0
1584123206.336082	appActivated	Sublime Text	1	2	0	0	95	0	0	1	1	2	0
1584123261.487428	appActivated	Google Chrome	10	9	0	0	1129	293	0	33	33	12	90
1584123268.700598	appActivated	Sublime Text	1	2	0	0	109	0	0	1	1	2	0
1584123301.796917	appActivated	Google Chrome	7	6	0	0	450	52	0	8	8	4	0
1584123307.094013	appActivated	Sublime Text	1	2	0	0	110	0	0	1	1	2	0
1584123324.139390	appActivated	Google Chrome	4	3	0	0	434	1	0	10	10	2	0
1584123332.086872	appActivated	Adobe Illustrator 2020	1	2	0	0	172	0	0	1	1	2	0
1584123342.887198	appActivated	Finder	4	4	0	0	389	1	0	0	0	0	0
1584123350.802637	appActivated	Google Chrome	2	1	0	0	141	0	0	0	0	0	0
1584123371.402610	appActivated	Sublime Text	1	2	0	0	206	0	0	0	0	0	0
1584123384.887942	appActivated	Google Chrome	1	0	0	0	110	0	0	0	0	0	212
1584123433.749364	appActivated	Sublime Text	1	2	0	0	408	0	0	0	0	0	64
1584123439.088078	appActivated	Google Chrome	1	0	0	0	68	0	0	0	0	0	0
1584123446.391009	willSleep	Google Chrome	1	2	0	0	110	1	0	1	1	2	0
1584123446.418588	screenDidSleep	Google Chrome	0	0	0	0	0	0	0	0	0	0	0
1584123447.938714	appActivated	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1584124895.988231	didWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1584124896.146745	screenDidWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1584124914.936431	appActivated	Google Chrome	0	0	0	0	0	0	0	0	0	0	0
1584124995.254583	appActivated	Sublime Text	1	1	1	1	143	0	7	0	0	0	106
1584125040.225554	appActivated	Finder	2	1	0	0	322	0	0	0	0	0	249
1584125063.451850	appActivated	Adobe Illustrator 2020	11	12	0	0	1037	0	0	0	0	0	0
1584125079.550581	appActivated	Finder	2	2	0	0	505	0	0	0	0	0	223
1584125082.355422	appActivated	Adobe Illustrator 2020	2	2	0	0	107	1	0	0	0	0	0
1584125155.320849	appActivated	Finder	24	24	0	0	1895	8	0	4	4	6	0
1584125156.056199	appActivated	Sublime Text	1	1	0	0	27	1	0	0	0	0	0
1584125163.465837	appActivated	Safari	2	2	0	0	376	0	0	0	0	0	87
1584125167.471207	appActivated	Google Chrome	2	2	0	0	281	0	0	0	0	0	0
1584125335.602246	appActivated	Sublime Text	3	3	0	0	2262	0	0	0	0	0	703
1584125338.785473	appActivated	Google Chrome	1	0	0	0	62	0	0	0	0	0	105
1584125552.802605	screenDidSleep	Google Chrome	0	1	0	0	148	0	0	0	0	0	56
1584125553.264394	willSleep	Google Chrome	0	0	0	0	0	0	0	0	0	0	0
1584125554.498691	appActivated	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1584132914.905679	appActivated	Google Chrome	0	0	0	0	0	0	0	0	0	0	0
1584132915.134622	screenDidWake	Google Chrome	0	0	0	0	0	0	0	0	0	0	0
1584132919.335579	didWake	Google Chrome	0	0	0	0	98	0	0	0	0	0	0
1584132941.372410	appActivated	Sublime Text	1	1	0	0	118	0	0	0	0	0	0
1584133141.811725	willSleep	Sublime Text	0	0	0	0	31	0	0	0	0	0	323
1584133141.818989	screenDidSleep	Sublime Text	0	0	0	0	0	0	0	0	0	0	0
1584133143.716235	appActivated	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1584135332.917575	screenDidWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1584135337.313767	didWake	loginwindow	1	1	0	0	52	0	0	0	0	0	0
1584135341.447382	appActivated	Sublime Text	0	0	0	0	0	0	0	7	7	0	0
1584135344.784412	appActivated	Google Chrome	1	0	0	0	191	0	0	0	0	0	0
1584135350.825221	appActivated	Adobe Illustrator 2020	4	5	0	0	428	3	0	0	0	0	0
1584135370.262600	appActivated	Finder	6	6	0	0	860	2	0	0	0	0	0
1584135377.244024	willSleep	Finder	2	2	1	1	55	1	0	0	0	0	2
1584135377.248567	screenDidSleep	Finder	0	0	0	0	0	0	0	0	0	0	0
1584135378.734007	appActivated	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1584138889.008586	didWake	loginwindow	0	0	0	0	0	0	0	0	0	0	4
1584138889.211646	screenDidWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1584138894.330064	appActivated	Finder	1	1	0	0	78	3	0	7	7	0	0
1584138937.981658	appActivated	Google Chrome	5	5	0	0	2139	2	0	8	8	0	497
1584138954.682076	appActivated	SystemUIServer	4	4	0	0	731	1	0	8	8	0	0
1584138986.834096	appActivated	Google Chrome	3	2	0	0	451	2	0	9	9	0	0
1584139001.683541	appActivated	Safari	4	5	0	0	507	2	0	0	0	0	0
1584139669.026306	screenDidSleep	Safari	16	16	0	0	6044	3	0	0	0	0	1052
1584139669.487210	willSleep	Safari	0	0	0	0	0	0	0	0	0	0	0
1584139670.740027	appActivated	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1584139681.497232	appActivated	Safari	0	0	0	0	2	0	0	0	0	0	0
1584139681.497334	didWake	Safari	0	0	0	0	0	0	0	0	0	0	0
1584139681.515381	screenDidWake	Safari	0	0	0	0	0	0	0	0	0	0	0
1584145701.881464	willSleep	Safari	19	19	0	0	2739	5	0	7	7	0	158
1584145701.892553	screenDidSleep	Safari	0	0	0	0	0	0	0	0	0	0	0
1584145703.327073	appActivated	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1584199762.003575	didWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1584199762.252524	screenDidWake	loginwindow	0	0	0	0	0	0	0	0	0	0	0
1584199763.631676	appActivated	Safari	0	0	0	0	0	0	0	0	0	0	0
1584199777.476201	appActivated	Finder	6	6	0	0	570	3	0	0	0	0	0
1584199780.544584	appActivated	Sublime Text	2	2	0	0	124	0	0	0	0	0	0
